"BEVOEGD_GEZAG_CODE","BEVOEGD_GEZAG_NAAM","INSTELLINGSCODE","INSTELLINGSNAAM","VESTIGINGSCODE","VESTIGINGSNAAM","GEMEENTENAAM","PLAATSNAAM","ERKENDEOPLEIDINGSCODE","INSTROOM_EINDDATUM","OPLEIDINGSEENHEIDCODE","EIGEN_OPLEIDINGSEENHEIDSLEUTEL","OPLEIDINGSEENHEID_NAAM","OPLEIDINGSEENHEID_INTERNATIONALE_NAAM","OPLEIDINGSEENHEID_SOORT","STUDIELAST","STUDIELASTEENHEID","NIVEAU","GRAAD","GRAADTOEVOEGING","ISCED","NLQF","EQF","VORM","ONDERDEEL","SUBONDERDEEL","BEKOSTIGINGSNIVEAU","GRONDSLAG_STUDIELAST","BEROEPSEISEN","OPLEIDINGSERKENNINGSKADER","INTENSIEFPROGRAMMA","BEKOSTIGINGSCODE","AANVULLENDE_EISEN","BEKOSTIGINGSDUUR","VESTIGINGSLICENTIE_BEGINDATUM","VESTIGINGSLICENTIE_EINDDATUM","ACCREDITATIE_BESLUITDATUM","ACCREDITATIE_BEGINDATUM","ACCREDITATIE_VERVALDATUM","ACCREDITATIE_AFBOUWDATUM","ACCREDITATIE_INLEVERDATUM","ACCREDITATIE_VOORWAARDENDATUM","ACCREDITATIE_INTREKKINGSDATUM","ACCREDITATIE_UITSTELDATUM","ACCREDITATIE_UITSTELREDEN","SAMENWERKENDEINSTELLINGEN"
"80121","Universiteit Nyenrode B.V.","01MC","Nyenrode Business Universiteit","01MC00","Nyenrode Business Universiteit; Breukelen","Stichtse Vecht","BREUKELEN UT","75019",2025-12-05,"1001O8115",,"Executive Master of Finance and Control",,"OPLEIDING",68,"ECTS_PUNT","WO-PM","MASTER","OF_SCIENCE",,"7","7","DEELTIJD","ECONOMIE",,,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",,2006-12-15,2029-03-01,2023-06-30,2023-06-30,,,2029-05-01,,,,,
"80121","Universiteit Nyenrode B.V.","01MC","Nyenrode Business Universiteit","01MC00","Nyenrode Business Universiteit; Breukelen","Stichtse Vecht","BREUKELEN UT","75172",,"1016O6232",,"Executive Master of Finance and Control",,"OPLEIDING",60,"ECTS_PUNT","WO-PM","MASTER","OF_SCIENCE",,"7","7","DEELTIJD","ECONOMIE",,,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",,"AANGEWEZEN","GEEN_AANVULLENDE_EISEN",,2025-12-05,,2023-06-30,,,,2029-05-01,,,,,
"80121","Universiteit Nyenrode B.V.","01MC","Nyenrode Business Universiteit","01MC01","Nyenrode Business Univ.; Amsterdam","Amsterdam","AMSTERDAM","50897",,"1001O5747",,"Business Administration","Business Administration","OPLEIDING",180,"ECTS_PUNT","WO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","ECONOMIE",,,"WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"AANGEWEZEN","GEEN_AANVULLENDE_EISEN",,2020-09-01,,2025-07-23,,,,2031-05-01,,,,,
"80121","Universiteit Nyenrode B.V.","01MC","Nyenrode Business Universiteit","01MC01","Nyenrode Business Univ.; Amsterdam","Amsterdam","AMSTERDAM","60477",,"1016O1924",,"Impact MBA","Impact MBA","OPLEIDING",68,"ECTS_PUNT","WO-MA","MASTER","OF_SCIENCE",,"7","7","DEELTIJD","ECONOMIE",,,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",,"AANGEWEZEN","GEEN_AANVULLENDE_EISEN",,2025-04-03,,2025-03-17,2025-04-03,2031-03-17,,,,,2031-09-01,"ART_5_31_LID_3",
"80121","Universiteit Nyenrode B.V.","01MC","Nyenrode Business Universiteit","01MC01","Nyenrode Business Univ.; Amsterdam","Amsterdam","AMSTERDAM","60477",,"1016O1924",,"Impact MBA","Impact MBA","OPLEIDING",68,"ECTS_PUNT","WO-MA","MASTER","OF_SCIENCE",,"7","7","VOLTIJD","ECONOMIE",,,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",,"AANGEWEZEN","GEEN_AANVULLENDE_EISEN",,2025-09-01,,2025-03-17,2025-04-03,2031-03-17,,,,,2031-09-01,"ART_5_31_LID_3",
"80121","Universiteit Nyenrode B.V.","01MC","Nyenrode Business Universiteit","01MC01","Nyenrode Business Univ.; Amsterdam","Amsterdam","AMSTERDAM","66420",,"1001O7293",,"Management",,"OPLEIDING",63,"ECTS_PUNT","WO-MA","MASTER","OF_SCIENCE",,"7","7","VOLTIJD","ECONOMIE",,,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",,"AANGEWEZEN","GEEN_AANVULLENDE_EISEN",,2018-09-01,,2025-07-23,,,,2031-05-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","30012",,"1001O2649",,"Pedagogisch Management Kind en Educatie","Educational Management Childcare","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","DEELTIJD","GEDRAG_EN_MAATSCHAPPIJ",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2011-09-01,,2021-11-24,2021-11-24,,,2027-05-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","30012",,"1001O2649",,"Pedagogisch Management Kind en Educatie","Educational Management Childcare","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","DUAAL","GEDRAG_EN_MAATSCHAPPIJ",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2023-09-01,,2021-11-24,2021-11-24,,,2027-05-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","30012",,"1001O2649",,"Pedagogisch Management Kind en Educatie","Educational Management Childcare","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","VOLTIJD","GEDRAG_EN_MAATSCHAPPIJ",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2010-09-01,,2021-11-24,2021-11-24,,,2027-05-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","30017",,"1001O2659",,"Global Project and Change Management","Global Project and Change Management","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_BUSINESS_ADMINISTRATION",,"6","6","VOLTIJD","SECTOROVERSTIJGEND","ONDERWIJS_LANDBOUW_EN_NATUURLIJKE_OMGEVING_NATUUR_TECHNIEK_GEZONDHEID","HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN","KLEINSCHALIG_EN_INTENSIEF_ONDERWIJS_MET_SPECIFIEKE_SELECTIECRITERIA","BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2009-09-01,,2020-09-24,2020-09-24,,,2026-05-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","30020",,"1001O2665",,"HBO-ICT","Information & Communication Technology","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","TECHNIEK",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2015-09-01,,2025-02-04,,,,2030-11-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","30020",,"1001O2665",,"HBO-ICT","Information & Communication Technology","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","TECHNIEK",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2015-09-01,,2025-02-04,,,,2030-11-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","30029",,"1001O2692",,"International Business","International Business","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_BUSINESS_ADMINISTRATION",,"6","6","VOLTIJD","ECONOMIE",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2018-09-01,,2022-09-26,2022-09-26,,,2028-05-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","30038",,"1001O2720",,"Ruimtelijke Ontwikkeling","Spatial Development","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","TECHNIEK",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2015-09-01,,2019-08-20,2019-08-20,,,2025-05-01,,,2026-11-02,"ART_5_16_LID_4",
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","30109",2022-09-01,"1001O2750",,"Toegepaste Gerontologie","Applied Gerontology","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","GEZONDHEIDSZORG",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2010-09-01,2026-09-01,2021-10-05,2021-10-05,,2026-09-01,2027-11-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","30109",2022-09-01,"1001O2750",,"Toegepaste Gerontologie","Applied Gerontology","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","GEZONDHEIDSZORG",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2010-09-01,2026-09-01,2021-10-05,2021-10-05,,2026-09-01,2027-11-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34035",,"1001O2781",,"Bedrijfskunde","Business Administration","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","ECONOMIE",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2018-09-01,,2026-01-29,,,,2031-11-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34035",,"1001O2781",,"Bedrijfskunde","Business Administration","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","ECONOMIE",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2018-09-01,,2026-01-29,,,,2031-11-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34040",,"1001O2808",,"Sportkunde","Sport Studies","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","VOLTIJD","GEDRAG_EN_MAATSCHAPPIJ",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","AANVULLENDE_EISEN",48,2002-09-01,,2022-02-17,2022-02-17,,,2027-05-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34116",,"1001O2920",,"Social Work","Social Work","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SOCIAL_WORK",,"6","6","DEELTIJD","GEDRAG_EN_MAATSCHAPPIJ",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2017-09-01,,2025-06-11,,,,2031-05-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34116",,"1001O2920",,"Social Work","Social Work","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SOCIAL_WORK",,"6","6","DUAAL","GEDRAG_EN_MAATSCHAPPIJ",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2023-09-01,,2025-06-11,,,,2031-05-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34116",,"1001O2920",,"Social Work","Social Work","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SOCIAL_WORK",,"6","6","VOLTIJD","GEDRAG_EN_MAATSCHAPPIJ",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2017-09-01,,2025-06-11,,,,2031-05-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34263",,"1001O3046",,"Bouwkunde","Architecture and Construction Engineering","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","TECHNIEK",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2019-08-20,2019-08-20,,,2025-05-01,,,2026-11-02,"ART_5_16_LID_4",
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34267",,"1001O3071",,"Elektrotechniek","Electrical and Electronic Engineering","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","TECHNIEK",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2025-10-27,,,,2031-05-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34279",,"1001O3165",,"Civiele Techniek","Civil Engineering","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","TECHNIEK",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2026-01-06,,,,2031-11-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34280",,"1001O3188",,"Werktuigbouwkunde","Mechanical Engineering","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","TECHNIEK",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2025-05-26,,,,2031-05-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34389",,"1001O3300",,"Industrieel Product Ontwerpen","Industrial Design Engineering","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","TECHNIEK",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2025-01-27,,,,2030-11-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34390",,"1001O3310",,"Logistics Engineering","Logistics Engineering","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","TECHNIEK",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2023-08-28,2023-08-28,,,2029-05-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34402",,"1001O3412",,"Commerciële Economie","Marketing Management","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","ECONOMIE",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2020-06-29,2020-06-29,,,2026-05-01,,,2027-11-02,"ART_5_16_LID_4",
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34405",,"1001O3492",,"Communicatie","Communication","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","VOLTIJD","ECONOMIE",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2024-01-30,2024-01-30,,,2029-11-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34406",,"1001O3525",,"Accountancy","Accountancy","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","ECONOMIE",,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2023-09-01,2026-09-01,2020-07-07,2020-07-07,,,2026-05-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34406",,"1001O3525",,"Accountancy","Accountancy","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DUAAL","ECONOMIE",,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2020-07-07,2020-07-07,,,2026-05-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34406",,"1001O3525",,"Accountancy","Accountancy","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","ECONOMIE",,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2020-07-07,2020-07-07,,,2026-05-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34421",,"1001O3657",,"Technische Bedrijfskunde","Industrial Engineering & Management","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","TECHNIEK",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2010-06-11,,2026-02-10,,,,2031-05-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34421",,"1001O3657",,"Technische Bedrijfskunde","Industrial Engineering & Management","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","TECHNIEK",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2026-02-10,,,,2031-05-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34560",,"1001O3999",,"Opleiding tot Verpleegkundige","Nursing","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DEELTIJD","GEZONDHEIDSZORG",,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2026-01-30,,,,2031-11-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34560",,"1001O3999",,"Opleiding tot Verpleegkundige","Nursing","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DUAAL","GEZONDHEIDSZORG",,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2023-09-01,,2026-01-30,,,,2031-11-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34560",,"1001O3999",,"Opleiding tot Verpleegkundige","Nursing","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","GEZONDHEIDSZORG",,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2026-01-30,,,,2031-11-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34572",,"1001O8762",,"Opleiding tot Oefentherapeut","Exercise Therapy","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","GEZONDHEIDSZORG",,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2022-09-01,,2022-04-21,2022-04-21,2028-04-21,,,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34578",,"1001O4074",,"Opleiding voor Logopedie","Speech and Language Therapy","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","DUAAL","GEZONDHEIDSZORG",,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2022-09-01,,2020-07-21,2020-07-21,,,2026-05-01,,,2027-05-02,"ART_5_16_LID_4",
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34578",,"1001O4074",,"Opleiding voor Logopedie","Speech and Language Therapy","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_SCIENCE",,"6","6","VOLTIJD","GEZONDHEIDSZORG",,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2020-07-21,2020-07-21,,,2026-05-01,,,2027-05-02,"ART_5_16_LID_4",
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34585",,"1001O4098",,"Psychomotorische Therapie en Bewegingsagogie","Psychomotor Therapy/Psychomotricity","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","DEELTIJD","GEZONDHEIDSZORG",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","AANVULLENDE_EISEN",48,2004-09-01,,2023-08-28,2023-08-28,,,2029-05-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34585",,"1001O4098",,"Psychomotorische Therapie en Bewegingsagogie","Psychomotor Therapy/Psychomotricity","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","VOLTIJD","GEZONDHEIDSZORG",,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","AANVULLENDE_EISEN",48,2002-09-01,,2023-08-28,2023-08-28,,,2029-05-01,,,,,
"42609","Stichting Christel. Hogesch. Windesheim","01VU","Christelijke Hogeschool Windesheim","01VU00","Christelijke Hogeschool Windesheim; Zwolle","Zwolle","ZWOLLE","34609",,"1001O4117",,"Human Resource Management","Human Resource Management","OPLEIDING",240,"ECTS_PUNT","HBO-BA","BACHELOR","OF_ARTS",,"6","6","VOLTIJD","ECONOMIE",,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",48,2002-09-01,,2019-08-30,2019-08-30,,,2025-05-01,,,2026-11-02,"ART_5_16_LID_4",
