"DIPLOMAJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","SOORT_DIPLOMA","GESLACHT","AANTAL_GEDIPLOMEERDEN"
"2019","Gelderland","0268","Nijmegen","reguliere inst.","25KB","Hogeschool van Arnhem en Nijmegen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","VROUW",90
"2019","Gelderland","0268","Nijmegen","reguliere inst.","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",35
"2019","Gelderland","0268","Nijmegen","reguliere inst.","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",179
"2019","Gelderland","0268","Nijmegen","reguliere inst.","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","n.v.t. (onderwijs)","hbo associate degree","MAN",-1
"2019","Gelderland","0268","Nijmegen","reguliere inst.","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","n.v.t. (onderwijs)","hbo associate degree","VROUW",7
"2019","Gelderland","0268","Nijmegen","reguliere inst.","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","MAN",251
"2019","Gelderland","0268","Nijmegen","reguliere inst.","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VROUW",323
"2019","Gelderland","0268","Nijmegen","reguliere inst.","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","hbo master","MAN",12
"2019","Gelderland","0268","Nijmegen","reguliere inst.","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","hbo master","VROUW",17
"2019","Gelderland","0268","Nijmegen","reguliere inst.","25KB","Hogeschool van Arnhem en Nijmegen","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",123
"2019","Gelderland","0268","Nijmegen","reguliere inst.","25KB","Hogeschool van Arnhem en Nijmegen","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",83
"2019","Gelderland","0268","Nijmegen","reguliere inst.","25KB","Hogeschool van Arnhem en Nijmegen","TECHNIEK","n.v.t. (techniek)","hbo master","MAN",7
"2019","Gelderland","0268","Nijmegen","reguliere inst.","25KB","Hogeschool van Arnhem en Nijmegen","TECHNIEK","n.v.t. (techniek)","hbo master","VROUW",-1
"2019","Gelderland","0268","Nijmegen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","MAN",-1
"2019","Gelderland","0268","Nijmegen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","VROUW",19
"2019","Gelderland","0275","Rheden","reguliere inst.","30HD","Hogeschool Van Hall Larenstein","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo associate degree","MAN",31
"2019","Gelderland","0275","Rheden","reguliere inst.","30HD","Hogeschool Van Hall Larenstein","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo associate degree","VROUW",-1
"2019","Gelderland","0275","Rheden","reguliere inst.","30HD","Hogeschool Van Hall Larenstein","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo bachelor","MAN",167
"2019","Gelderland","0275","Rheden","reguliere inst.","30HD","Hogeschool Van Hall Larenstein","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo bachelor","VROUW",109
"2019","Gelderland","0289","Wageningen","reguliere inst.","30TX","Aeres Hogeschool","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo associate degree","VROUW",10
"2019","Gelderland","0289","Wageningen","reguliere inst.","30TX","Aeres Hogeschool","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo master","MAN",-1
"2019","Gelderland","0289","Wageningen","reguliere inst.","30TX","Aeres Hogeschool","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo master","VROUW",14
"2019","Gelderland","0289","Wageningen","reguliere inst.","30TX","Aeres Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo associate degree","MAN",5
"2019","Gelderland","0289","Wageningen","reguliere inst.","30TX","Aeres Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo associate degree","VROUW",5
"2019","Gelderland","0289","Wageningen","reguliere inst.","30TX","Aeres Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","MAN",38
"2019","Gelderland","0289","Wageningen","reguliere inst.","30TX","Aeres Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VROUW",67
"2019","Groningen","0014","Groningen","reguliere inst.","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","MAN",-1
"2019","Groningen","0014","Groningen","reguliere inst.","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","VROUW",6
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","hbo associate degree","MAN",6
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","hbo associate degree","VROUW",11
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","hbo bachelor","MAN",833
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","hbo bachelor","VROUW",788
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","hbo master","MAN",12
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","hbo master","VROUW",5
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","MAN",16
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo associate degree","VROUW",29
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","MAN",157
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VROUW",369
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo master","MAN",8
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo master","VROUW",12
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo associate degree","MAN",-1
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo associate degree","VROUW",21
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","MAN",128
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VROUW",734
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","MAN",14
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","VROUW",100
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","leraar basisonderwijs","hbo associate degree","VROUW",31
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",34
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",130
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","MAN",5
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","VROUW",35
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","MAN",54
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VROUW",33
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","n.v.t. (onderwijs)","hbo master","MAN",7
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","ONDERWIJS","n.v.t. (onderwijs)","hbo master","VROUW",8
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","SECTOROVERSTIJGEND","sectoroverstijgend","hbo master","MAN",6
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","SECTOROVERSTIJGEND","sectoroverstijgend","hbo master","VROUW",-1
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo associate degree","VROUW",-1
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","MAN",43
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","VROUW",99
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","hbo master","MAN",5
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","MAN",27
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","VROUW",13
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","hbo associate degree","MAN",25
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","hbo associate degree","VROUW",-1
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",541
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",229
"2019","Groningen","0014","Groningen","reguliere inst.","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","hbo master","MAN",-1
"2019","Groningen","0014","Groningen","reguliere inst.","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VROUW",29
"2019","Groningen","0014","Groningen","reguliere inst.","31FR","NHL Stenden Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","hbo master","MAN",-1
"2019","Groningen","0014","Groningen","reguliere inst.","31FR","NHL Stenden Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","hbo master","VROUW",11
"2019","Groningen","0014","Groningen","reguliere inst.","31FR","NHL Stenden Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",14
"2019","Groningen","0014","Groningen","reguliere inst.","31FR","NHL Stenden Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",38
"2019","Groningen","0014","Groningen","reguliere inst.","31FR","NHL Stenden Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo master","MAN",-1
"2019","Groningen","0014","Groningen","reguliere inst.","31FR","NHL Stenden Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo master","VROUW",14
"2019","Groningen","0014","Groningen","reguliere inst.","31FR","NHL Stenden Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","MAN",-1
"2019","Groningen","0014","Groningen","reguliere inst.","31FR","NHL Stenden Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VROUW",5
"2019","Groningen","0014","Groningen","reguliere inst.","31FR","NHL Stenden Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","hbo master","MAN",19
"2019","Groningen","0014","Groningen","reguliere inst.","31FR","NHL Stenden Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","hbo master","VROUW",27
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","MAN",11
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","VROUW",19
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","MAN",58
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VROUW",71
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","MAN",75
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VROUW",401
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","MAN",-1
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo master","VROUW",19
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo associate degree","MAN",32
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo associate degree","VROUW",-1
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",295
"2019","Limburg","0917","Heerlen","reguliere inst.","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",70
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","MAN",198
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VROUW",346
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","MAN",-1
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","hbo bachelor","VROUW",44
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","MAN",11
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","hbo bachelor","VROUW",32
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","MAN",73
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","hbo bachelor","VROUW",135
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","hbo master","MAN",-1
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","hbo master","VROUW",-1
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","MAN",40
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","hbo master","VROUW",26
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",29
"2019","Limburg","0935","Maastricht","reguliere inst.","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",30
"2019","Limburg","0983","Venlo","reguliere inst.","21CW","HAS green academy","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo bachelor","MAN",46
"2019","Limburg","0983","Venlo","reguliere inst.","21CW","HAS green academy","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","hbo bachelor","VROUW",40
"2019","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","MAN",233
"2019","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VROUW",204
"2019","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",-1
"2019","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",13
"2019","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo associate degree","MAN",5
"2019","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","MAN",122
"2019","Limburg","0983","Venlo","reguliere inst.","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","hbo bachelor","VROUW",42
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","MAN",19
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo associate degree","VROUW",10
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","MAN",213
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","hbo bachelor","VROUW",187
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","MAN",17
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VROUW",60
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",-1
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","25JX","Zuyd Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",22
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","MAN",5
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","hbo bachelor","VROUW",87
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","MAN",6
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","hbo bachelor","VROUW",38
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","MAN",-1
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","VROUW",31
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","MAN",43
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","hbo bachelor","VROUW",70
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","hbo master","MAN",-1
"2019","Limburg","1883","Sittard-Geleen","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","hbo master","VROUW",10
"2019","Noord-Brabant","0748","Bergen op Zoom","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","hbo master","MAN",7
