"DIPLOMAJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","OPLEIDINGSCODE_ACTUEEL","OPLEIDINGSNAAM_ACTUEEL","SOORT_DIPLOMA","AANTAL_GEDIPLOMEERDEN"
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","35516","B Creative Business","hbo bachelor",153
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","35517","B Finance, Tax and Advice","hbo bachelor",29
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","35520","B Finance & Control","hbo bachelor",68
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","35522","B Logistics Management","hbo bachelor",20
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","39205","B HBO - Rechten","hbo bachelor",123
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","39268","B Integrale Veiligheidskunde","hbo bachelor",91
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","49297","M Data-driven Design","hbo master",26
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","49401","M Sustainable Business Transition","hbo master",7
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34116","B Social Work","hbo bachelor",164
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","45285","M Forensisch Sociale Professional","hbo master",24
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","49140","M Community Development","hbo master",22
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","30023","B Medische Hulpverlening","hbo bachelor",34
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34090","B Farmakunde","hbo bachelor",92
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34091","B Huidtherapie","hbo bachelor",84
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34538","B Management in de Zorg","hbo bachelor",57
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34549","B Optometrie","hbo bachelor",52
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34560","B Opleiding tot Verpleegkundige","hbo bachelor",369
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34570","B Opleiding tot Fysiotherapeut","hbo bachelor",195
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34571","B Oefentherapie Cesar","hbo bachelor",12
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34576","B Mondzorgkunde","hbo bachelor",77
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34577","B Orthoptie","hbo bachelor",17
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34578","B Opleiding voor Logopedie","hbo bachelor",36
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","39252","B Tandprothetiek","hbo bachelor",20
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","45286","M Fysiotherapie en Innovatie in beweegzorg","hbo master",8
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","49115","M Physician Assistant","hbo master",46
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","49132","M Innovatie in Zorg en Welzijn","hbo master",112
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","49246","M Advanced Nursing Practice","hbo master",62
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","leraar basisonderwijs","34808","B Opleiding tot leraar Basisonderwijs","hbo bachelor",152
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","lerarenopleidingen speciaal onderwijs","44103","M Educational Needs","hbo master",130
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","34104","B Opleiding tot Leraar Nederlandse Gebarentaal (NGT) / Bacheloropleiding tot Tolk NGT","hbo bachelor",17
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35193","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits","hbo bachelor",15
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35195","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels","hbo bachelor",70
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35196","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Frans","hbo bachelor",8
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35197","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Geschiedenis","hbo bachelor",29
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35198","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Nederlands","hbo bachelor",25
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35199","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Scheikunde","hbo bachelor",15
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35201","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Aardrijkskunde","hbo bachelor",14
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35221","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Wiskunde","hbo bachelor",33
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35254","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Techniek","hbo bachelor",9
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35255","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Spaans","hbo bachelor",18
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35261","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Natuurkunde","hbo bachelor",11
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35301","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Biologie","hbo bachelor",23
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35388","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Gezondheidszorg en Welzijn","hbo bachelor",12
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","35421","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in omgangskunde","hbo bachelor",49
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","80030","Ad Schrijftolk","hbo associate degree",8
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","45262","M Leraar Engels","hbo master",17
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","45263","M Leraar Wiskunde","hbo master",37
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","45264","M Leraar Aardrijkskunde","hbo master",9
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","45265","M Leraar Duits","hbo master",19
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","45266","M Leraar Frans","hbo master",5
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","45269","M Leraar Nederlands","hbo master",18
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","45272","M Leraar Natuurkunde","hbo master",14
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","45273","M Leraar Scheikunde","hbo master",10
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","45279","M Leraar Biologie","hbo master",23
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","SECTOROVERSTIJGEND","sectoroverstijgend","45292","M Projectmanagement","hbo master",31
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","SECTOROVERSTIJGEND","sectoroverstijgend","49148","M Data Driven Business","hbo master",26
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","30020","B HBO-ICT","hbo bachelor",259
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","34092","B Communication and Multimedia Design","hbo bachelor",163
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","34267","B Elektrotechniek","hbo bachelor",48
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","34275","B Chemische Technologie","hbo bachelor",24
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","34280","B Werktuigbouwkunde","hbo bachelor",55
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","34396","B Chemie","hbo bachelor",45
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","34397","B Biologie en Medisch Laboratoriumonderzoek","hbo bachelor",143
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","34421","B Technische Bedrijfskunde","hbo bachelor",151
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","39280","B Built Environment","hbo bachelor",70
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","49144","M Next Level Engineering","hbo master",16
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","49403","M Human-Centered Artificial Intelligence","hbo master",7
"2022","Utrecht","0344","Utrecht","reguliere inst.","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","49503","M Master of Urban and Area Development (joint degree)","hbo master",15
"2022","Utrecht","0344","Utrecht","reguliere inst.","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","35146","B Theologie","hbo bachelor",12
"2022","Utrecht","0344","Utrecht","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","44103","M Educational Needs","hbo master",15
"2022","Utrecht","0344","Utrecht","reguliere inst.","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","35441","B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Godsdienst","hbo bachelor",7
"2022","Zeeland","0687","Middelburg","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","30020","B HBO-ICT","hbo bachelor",17
"2022","Zeeland","0687","Middelburg","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","30107","B Engineering","hbo bachelor",39
"2022","Zeeland","0687","Middelburg","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","34074","B Watermanagement","hbo bachelor",29
"2022","Zeeland","0687","Middelburg","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","34263","B Bouwkunde","hbo bachelor",27
"2022","Zeeland","0687","Middelburg","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","34279","B Civiele Techniek","hbo bachelor",19
"2022","Zeeland","0687","Middelburg","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","34396","B Chemie","hbo bachelor",33
"2022","Zeeland","0687","Middelburg","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","34421","B Technische Bedrijfskunde","hbo bachelor",15
"2022","Zeeland","0687","Middelburg","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","49504","M River Delta Development (joint degree)","hbo master",20
"2022","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","30029","B International Business","hbo bachelor",59
"2022","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","34035","B Bedrijfskunde","hbo bachelor",29
"2022","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","34402","B Commerciele Economie","hbo bachelor",21
"2022","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","34405","B Communicatie","hbo bachelor",17
"2022","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","34609","B Human Resource Management","hbo bachelor",22
"2022","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","35520","B Finance & Control","hbo bachelor",32
"2022","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","35524","B Tourism Management","hbo bachelor",36
"2022","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","80009","Ad Tourism Management","hbo associate degree",-1
"2022","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","80074","Ad Bedrijfskunde","hbo associate degree",6
"2022","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34040","B Sportkunde","hbo bachelor",12
"2022","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","34116","B Social Work","hbo bachelor",90
"2022","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","35158","B Pedagogiek","hbo bachelor",44
"2022","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","80140","Ad Sociaal Werk","hbo associate degree",8
"2022","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","80142","Ad Pedagogisch Educatief Professional","hbo associate degree",23
"2022","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","34560","B Opleiding tot Verpleegkundige","hbo bachelor",118
"2022","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","ONDERWIJS","leraar basisonderwijs","34808","B Opleiding tot leraar Basisonderwijs","hbo bachelor",54
"2022","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","34384","B Maritiem Officier","hbo bachelor",17
"2022","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","34390","B Logistics Engineering","hbo bachelor",34
"2022","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","34421","B Technische Bedrijfskunde","hbo bachelor",-1
"2022","Zeeland","0718","Vlissingen","reguliere inst.","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","80020","Ad Technische Bedrijfskunde","hbo associate degree",8
